Scene ID,Chapter,Sentence Count,Duration (Sec),Visual Summary,Video Prompt
CH08_SC011b,8,1,6,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Thực chất, bộ não của chúng ta phải tiếp nhận hàng triệu tín hiệu giác quan mỗi giây.","steady shot showing a flat 2D vector graphic of a human head silhouette surrounded by hundreds of tiny multicolored pixel dots representing data signals, on a solid dark gray background. Symmetrical composition, clean outlines. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH08_SC011c,8,1,7,"Mạng lưới phễu lọc chặn các chấm tròn xám nhiễu và chỉ cho chiếc chìa khóa vàng đi qua.","steady shot showing a flat 2D vector graphic of a mesh filter sieve blocking countless grey dust particles while letting one single golden key slide through, on a solid dark gray background. Symmetrical composition, high contrast. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH08_SC011d,8,1,8,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Nó chỉ cho phép những thông tin quan trọng nhất đối với sự sinh tồn hoặc các mục tiêu đã được lập trình sẵn đi vào ý thức của bạn.","steady shot showing a flat 2D vector graphic of a gate opening to let a single glowing star icon inside a brain silhouette, while blocking other grey shapes, on a solid dark gray background. Clean outlines, high contrast. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH08_SC012a,8,1,8,"Đồ họa vector bốn ô chữ lớn W, O, O, P sáng rõ trên bảng đen tối giản.","steady shot showing a flat 2D vector graphic of a hand typing commands on a computer keyboard with neon green glowing keys, on a solid dark gray background. Symmetrical layout, soft warm lighting. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH08_SC012b,8,1,6,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Đột nhiên, bạn bắt đầu nhìn thấy những cơ hội, nguồn lực vốn luôn tồn tại.","steady shot showing the clean black silhouette of a person walking along a path and pointing towards a glowing golden door that has appeared in a dark stone wall, set against a dark teal and amber gradient background. Moody backlight, deep silhouettes. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH08_SC012c,8,1,5,"Mạng lưới phễu lọc chặn các chấm tròn xám nhiễu và chỉ cho chiếc chìa khóa vàng đi qua.","steady shot showing a flat 2D vector graphic of multiple grey envelopes dropping into a trash bin icon, on a solid dark gray background. Clean outlines, high contrast. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH08_SC012d,8,1,4,"Bóng đen người đàn ông ngồi thiền, các đường hào quang ảo ảnh tỏa ra xung quanh.","steady shot showing the clean black silhouette of a meditator under a dark, silent night sky with no stars, set against a dark charcoal gradient background. Symmetrical composition, dramatic chiaroscuro. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH08_SC012e,8,1,8,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Đó chỉ là bộ não vật lý của bạn đang bật chế độ tập trung ưu tiên để tìm kiếm công cụ hành động.","steady shot showing a flat 2D vector graphic of a brain outline wearing a headlamp that casts a bright white spotlight beam onto a tool box icon, on a solid dark gray background. Symmetrical layout, soft warm lighting. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH08_SC013a,8,1,8,"Silhouette người nằm thả lỏng trôi trên dòng nước tĩnh lặng dưới ánh trăng.","steady shot showing the clean black silhouette of a man floating peacefully on a calm lake surface at night, looking up at a starry sky, set against a dark indigo gradient background. Symmetrical composition, soft backlight. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH08_SC013b,8,1,6,"Silhouette người nằm thả lỏng trôi trên dòng nước tĩnh lặng dưới ánh trăng.","slow camera panning showing the clean black silhouette of a pair of hands letting go of a thread, letting a balloon drift away into a sunset sky, set against a dark purple and coral gradient background. Moody lighting, deep shadows. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH08_SC013c,8,1,8,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Ta phó thác kết quả cho thực tại, chỉ tập trung hành động ở hiện tại thông qua phản xạ tự nhiên.","steady shot showing the clean black silhouette of a stonemason placing a single stone block on a brick wall, focusing entirely on his hands, set against a dark teal and gold gradient background. Symmetrical composition, soft warm lighting. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH08_SC013d,8,1,7,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Hành động tự diễn ra trôi chảy, không chịu ma sát của sự tự dằn vặt hay lo âu.","steady shot showing the clean black silhouette of a stream of clear water flowing smoothly around a smooth river stone, set against a dark blue and grey gradient background. Moody lighting, deep shadows. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH08_SC014a,8,1,8,"Bóng đen người đàn ông ngồi thiền, các đường hào quang ảo ảnh tỏa ra xung quanh.","steady shot showing the clean black silhouette of a man breaking heavy iron chains from his wrists, set against a dark orange and black gradient background. Moody backlight, deep silhouettes. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH08_SC014b,8,1,4,"Bóng đen người đàn ông ngồi thiền, các đường hào quang ảo ảnh tỏa ra xung quanh.","steady shot showing the clean black silhouette of a person sitting relaxed under a tree, watching leaves fall, set against a dark teal and violet gradient background. Moody lighting, deep shadows. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH08_SC014c,8,1,8,"Bức tranh ẩn dụ 2D nghệ thuật tâm lý, bóng đen con người và các luồng sáng màu gradient rực rỡ thể hiện nội dung: Hãy cho phép mình buồn, cho phép mình lo âu, nhưng hãy chuẩn bị sẵn một kế hoạch hành động cụ thể để bước đi.","steady shot showing the clean black silhouette of a person standing under a rainy umbrella, holding a compass in their hand and looking down a path, set against a dark grey and amber gradient background. Moody lighting, deep shadows. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH08_SC014d,8,1,6,"Bóng đen mặt cắt sọ người, các tia điện ion cố thoát ra ngoài nhưng lập tức tan biến.","steady shot showing a flat 2D vector graphic of a simple, glowing warm house icon inside a brain silhouette, on a solid dark gray background. Symmetrical composition, soft warm lighting. flat 2D vector illustration style, clean bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
CH08_SC014e,8,1,6,"Silhouette một người bước đi thong thả trên con đường mòn thẳng hướng về bình minh rực rỡ.","steady shot showing the clean black silhouette of a traveler walking calmly along a narrow dirt path towards a brilliant, glowing golden sunrise on the horizon, set against a dark navy and gold gradient background. Symmetrical composition, moody backlight. minimalist graphic novel ink style, high contrast, bold outlines, flat colors, vibrant color palette, cinematic lighting, 8-second continuous documentary video --ar 16:9"
